SINGLE PRECISION TESTING
-------------------------------------------------------------------
KERNEL 6: 6.000000, 0.011264 ms
KERNEL 6: 6.000000, 0.011840 ms
KERNEL 6: 6.000000, 0.011168 ms
KERNEL 6: 6.000000, 0.011104 ms
KERNEL 6: 6.000000, 0.010240 ms
KERNEL 6: 6.000000, 0.010240 ms
KERNEL 6: 6.000000, 0.011168 ms
CUB::REDUCE: 6.000000, 0.015360 ms
THRUST::REDUCE: 6.000000, 0.109568 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 8 (0.000000 GB)
NO THREAD: 12.000000, 0.000069 ms
THREAD: 12.000000, 0.146766 ms
KERNEL 1: 12.000000, 0.010240 ms
KERNEL 2: 12.000000, 0.028224 ms
KERNEL 3: 12.000000, 0.012032 ms
KERNEL 4: 12.000000, 0.010304 ms
KERNEL 5: 12.000000, 0.010240 ms
KERNEL 6: 12.000000, 0.009216 ms
KERNEL 6: 12.000000, 0.011008 ms
KERNEL 6: 12.000000, 0.010240 ms
KERNEL 6: 12.000000, 0.010048 ms
KERNEL 6: 12.000000, 0.010240 ms
KERNEL 6: 12.000000, 0.010816 ms
KERNEL 6: 12.000000, 0.010240 ms
KERNEL 6: 12.000000, 0.011200 ms
KERNEL 6: 12.000000, 0.010912 ms
KERNEL 6: 12.000000, 0.011264 ms
KERNEL 6: 12.000000, 0.010240 ms
KERNEL 6: 12.000000, 0.010944 ms
KERNEL 6: 12.000000, 0.011264 ms
KERNEL 6: 12.000000, 0.011072 ms
KERNEL 6: 12.000000, 0.011264 ms
KERNEL 6: 12.000000, 0.011104 ms
CUB::REDUCE: 12.000000, 0.010464 ms
THRUST::REDUCE: 12.000000, 0.091200 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 16 (0.000000 GB)
NO THREAD: 24.000000, 0.000076 ms
THREAD: 24.000000, 0.016474 ms
KERNEL 1: 24.000000, 0.011264 ms
KERNEL 2: 24.000000, 0.016576 ms
KERNEL 3: 24.000000, 0.010880 ms
KERNEL 4: 24.000000, 0.010240 ms
KERNEL 5: 24.000000, 0.009216 ms
KERNEL 6: 24.000000, 0.010080 ms
KERNEL 6: 24.000000, 0.011072 ms
KERNEL 6: 24.000000, 0.010240 ms
KERNEL 6: 24.000000, 0.010240 ms
KERNEL 6: 24.000000, 0.010240 ms
KERNEL 6: 24.000000, 0.010880 ms
KERNEL 6: 24.000000, 0.010240 ms
KERNEL 6: 24.000000, 0.010368 ms
KERNEL 6: 24.000000, 0.010240 ms
KERNEL 6: 24.000000, 0.011424 ms
KERNEL 6: 24.000000, 0.011232 ms
KERNEL 6: 24.000000, 0.010240 ms
KERNEL 6: 24.000000, 0.010880 ms
KERNEL 6: 24.000000, 0.011104 ms
KERNEL 6: 24.000000, 0.010240 ms
KERNEL 6: 24.000000, 0.011168 ms
CUB::REDUCE: 24.000000, 0.010464 ms
THRUST::REDUCE: 24.000000, 0.091200 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 32 (0.000000 GB)
NO THREAD: 48.000000, 0.000119 ms
THREAD: 48.000000, 0.015483 ms
KERNEL 1: 48.000000, 0.011264 ms
KERNEL 2: 48.000000, 0.016256 ms
KERNEL 3: 48.000000, 0.011072 ms
KERNEL 4: 48.000000, 0.010816 ms
KERNEL 5: 48.000000, 0.009216 ms
KERNEL 6: 48.000000, 0.009216 ms
KERNEL 6: 48.000000, 0.009216 ms
KERNEL 6: 48.000000, 0.010880 ms
KERNEL 6: 48.000000, 0.011008 ms
KERNEL 6: 48.000000, 0.010240 ms
KERNEL 6: 48.000000, 0.010240 ms
KERNEL 6: 48.000000, 0.010976 ms
KERNEL 6: 48.000000, 0.011232 ms
KERNEL 6: 48.000000, 0.010848 ms
KERNEL 6: 48.000000, 0.011136 ms
KERNEL 6: 48.000000, 0.010240 ms
KERNEL 6: 48.000000, 0.011200 ms
KERNEL 6: 48.000000, 0.011232 ms
KERNEL 6: 48.000000, 0.010912 ms
KERNEL 6: 48.000000, 0.011264 ms
KERNEL 6: 48.000000, 0.011200 ms
CUB::REDUCE: 48.000000, 0.011264 ms
THRUST::REDUCE: 48.000000, 0.091136 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 64 (0.000001 GB)
NO THREAD: 96.000000, 0.000207 ms
THREAD: 96.000000, 0.840910 ms
KERNEL 1: 96.000000, 0.010240 ms
KERNEL 2: 96.000000, 0.016128 ms
KERNEL 3: 96.000000, 0.013152 ms
KERNEL 4: 96.000000, 0.010240 ms
KERNEL 5: 96.000000, 0.009312 ms
KERNEL 6: 96.000000, 0.009216 ms
KERNEL 6: 96.000000, 0.009216 ms
KERNEL 6: 96.000000, 0.010240 ms
KERNEL 6: 96.000000, 0.010272 ms
KERNEL 6: 96.000000, 0.010240 ms
KERNEL 6: 96.000000, 0.010976 ms
KERNEL 6: 96.000000, 0.010944 ms
KERNEL 6: 96.000000, 0.010848 ms
KERNEL 6: 96.000000, 0.010880 ms
KERNEL 6: 96.000000, 0.011136 ms
KERNEL 6: 96.000000, 0.010240 ms
KERNEL 6: 96.000000, 0.010368 ms
KERNEL 6: 96.000000, 0.010976 ms
KERNEL 6: 96.000000, 0.011392 ms
KERNEL 6: 96.000000, 0.012128 ms
KERNEL 6: 96.000000, 0.010240 ms
CUB::REDUCE: 96.000000, 0.010240 ms
THRUST::REDUCE: 96.000000, 0.083968 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 128 (0.000001 GB)
NO THREAD: 192.000000, 0.000382 ms
THREAD: 192.000000, 0.191682 ms
KERNEL 1: 192.000000, 0.012160 ms
KERNEL 2: 192.000000, 0.017376 ms
KERNEL 3: 192.000000, 0.011104 ms
KERNEL 4: 192.000000, 0.009920 ms
KERNEL 5: 192.000000, 0.009856 ms
KERNEL 6: 192.000000, 0.010112 ms
KERNEL 6: 192.000000, 0.010240 ms
KERNEL 6: 192.000000, 0.012352 ms
KERNEL 6: 192.000000, 0.009216 ms
KERNEL 6: 192.000000, 0.010080 ms
KERNEL 6: 192.000000, 0.010240 ms
KERNEL 6: 192.000000, 0.010240 ms
KERNEL 6: 192.000000, 0.011168 ms
KERNEL 6: 192.000000, 0.009216 ms
KERNEL 6: 192.000000, 0.010240 ms
KERNEL 6: 192.000000, 0.010112 ms
KERNEL 6: 192.000000, 0.010240 ms
KERNEL 6: 192.000000, 0.010208 ms
KERNEL 6: 192.000000, 0.010240 ms
KERNEL 6: 192.000000, 0.011232 ms
KERNEL 6: 192.000000, 0.010240 ms
CUB::REDUCE: 192.000000, 0.015360 ms
THRUST::REDUCE: 192.000000, 0.079968 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 256 (0.000002 GB)
NO THREAD: 384.000000, 0.000743 ms
THREAD: 384.000000, 1.943433 ms
KERNEL 1: 384.000000, 0.017600 ms
KERNEL 2: 384.000000, 0.016864 ms
KERNEL 3: 384.000000, 0.011232 ms
KERNEL 4: 384.000000, 0.010240 ms
KERNEL 5: 384.000000, 0.009216 ms
KERNEL 6: 384.000000, 0.010240 ms
KERNEL 6: 384.000000, 0.010240 ms
KERNEL 6: 384.000000, 0.010240 ms
KERNEL 6: 384.000000, 0.010240 ms
KERNEL 6: 384.000000, 0.010144 ms
KERNEL 6: 384.000000, 0.010848 ms
KERNEL 6: 384.000000, 0.011264 ms
KERNEL 6: 384.000000, 0.011104 ms
KERNEL 6: 384.000000, 0.010240 ms
KERNEL 6: 384.000000, 0.010944 ms
KERNEL 6: 384.000000, 0.010240 ms
KERNEL 6: 384.000000, 0.012928 ms
KERNEL 6: 384.000000, 0.010976 ms
KERNEL 6: 384.000000, 0.011840 ms
KERNEL 6: 384.000000, 0.011264 ms
KERNEL 6: 384.000000, 0.011008 ms
CUB::REDUCE: 384.000000, 0.011264 ms
THRUST::REDUCE: 384.000000, 0.099008 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 512 (0.000004 GB)
NO THREAD: 768.000000, 0.001450 ms
THREAD: 768.000000, 0.231241 ms
KERNEL 1: 768.000000, 0.028672 ms
KERNEL 2: 768.000000, 0.015488 ms
KERNEL 3: 768.000000, 0.011232 ms
KERNEL 4: 768.000000, 0.010240 ms
KERNEL 5: 768.000000, 0.010080 ms
KERNEL 6: 768.000000, 0.010240 ms
KERNEL 6: 768.000000, 0.010240 ms
KERNEL 6: 768.000000, 0.010240 ms
KERNEL 6: 768.000000, 0.010240 ms
KERNEL 6: 768.000000, 0.010240 ms
KERNEL 6: 768.000000, 0.010208 ms
KERNEL 6: 768.000000, 0.011264 ms
KERNEL 6: 768.000000, 0.010912 ms
KERNEL 6: 768.000000, 0.011264 ms
KERNEL 6: 768.000000, 0.010240 ms
KERNEL 6: 768.000000, 0.010976 ms
KERNEL 6: 768.000000, 0.010912 ms
KERNEL 6: 768.000000, 0.010976 ms
KERNEL 6: 768.000000, 0.011264 ms
KERNEL 6: 768.000000, 0.011264 ms
KERNEL 6: 768.000000, 0.011264 ms
CUB::REDUCE: 768.000000, 0.010464 ms
THRUST::REDUCE: 768.000000, 0.098304 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 1024 (0.000008 GB)
NO THREAD: 1536.000000, 0.002891 ms
THREAD: 1536.000000, 0.011821 ms
KERNEL 1: 1536.000000, 0.050176 ms
KERNEL 2: 1536.000000, 0.016192 ms
KERNEL 3: 1536.000000, 0.011072 ms
KERNEL 4: 1536.000000, 0.010112 ms
KERNEL 5: 1536.000000, 0.009216 ms
KERNEL 6: 1536.000000, 0.009216 ms
KERNEL 6: 1536.000000, 0.010240 ms
KERNEL 6: 1536.000000, 0.010240 ms
KERNEL 6: 1536.000000, 0.009952 ms
KERNEL 6: 1536.000000, 0.010240 ms
KERNEL 6: 1536.000000, 0.010240 ms
KERNEL 6: 1536.000000, 0.010240 ms
KERNEL 6: 1536.000000, 0.010880 ms
KERNEL 6: 1536.000000, 0.010336 ms
KERNEL 6: 1536.000000, 0.010240 ms
KERNEL 6: 1536.000000, 0.011200 ms
KERNEL 6: 1536.000000, 0.011200 ms
KERNEL 6: 1536.000000, 0.011264 ms
KERNEL 6: 1536.000000, 0.011072 ms
KERNEL 6: 1536.000000, 0.011264 ms
KERNEL 6: 1536.000000, 0.010240 ms
CUB::REDUCE: 1536.000000, 0.010240 ms
THRUST::REDUCE: 1536.000000, 0.100352 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 2048 (0.000016 GB)
NO THREAD: 3072.000000, 0.005765 ms
THREAD: 3072.000000, 0.340371 ms
KERNEL 1: 3072.000000, 0.116736 ms
KERNEL 2: 3072.000000, 0.048864 ms
KERNEL 3: 3072.000000, 0.011392 ms
KERNEL 4: 3072.000000, 0.016384 ms
KERNEL 5: 3072.000000, 0.046912 ms
KERNEL 6: 3072.000000, 0.042656 ms
KERNEL 6: 3072.000000, 0.739456 ms
KERNEL 6: 3072.000000, 0.011264 ms
KERNEL 6: 3072.000000, 0.009728 ms
KERNEL 6: 3072.000000, 0.010880 ms
KERNEL 6: 3072.000000, 0.010944 ms
KERNEL 6: 3072.000000, 0.010240 ms
KERNEL 6: 3072.000000, 0.010240 ms
KERNEL 6: 3072.000000, 0.010912 ms
KERNEL 6: 3072.000000, 0.010048 ms
KERNEL 6: 3072.000000, 0.010112 ms
KERNEL 6: 3072.000000, 0.010240 ms
KERNEL 6: 3072.000000, 0.010944 ms
KERNEL 6: 3072.000000, 0.010400 ms
KERNEL 6: 3072.000000, 0.011104 ms
KERNEL 6: 3072.000000, 0.011264 ms
CUB::REDUCE: 3072.000000, 0.010240 ms
THRUST::REDUCE: 3072.000000, 0.112448 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 4096 (0.000033 GB)
NO THREAD: 6144.000000, 0.011522 ms
THREAD: 6144.000000, 0.306078 ms
KERNEL 1: 6144.000000, 0.177984 ms
KERNEL 2: 6144.000000, 0.018496 ms
KERNEL 3: 6144.000000, 0.011136 ms
KERNEL 4: 6144.000000, 0.010240 ms
KERNEL 5: 6144.000000, 0.009216 ms
KERNEL 6: 6144.000000, 0.009216 ms
KERNEL 6: 6144.000000, 0.010240 ms
KERNEL 6: 6144.000000, 0.010240 ms
KERNEL 6: 6144.000000, 0.010240 ms
KERNEL 6: 6144.000000, 0.010272 ms
KERNEL 6: 6144.000000, 0.010368 ms
KERNEL 6: 6144.000000, 0.010368 ms
KERNEL 6: 6144.000000, 0.011040 ms
KERNEL 6: 6144.000000, 0.010944 ms
KERNEL 6: 6144.000000, 0.012000 ms
KERNEL 6: 6144.000000, 0.010240 ms
KERNEL 6: 6144.000000, 0.011264 ms
KERNEL 6: 6144.000000, 0.011264 ms
KERNEL 6: 6144.000000, 0.011008 ms
KERNEL 6: 6144.000000, 0.010784 ms
KERNEL 6: 6144.000000, 0.011040 ms
CUB::REDUCE: 6144.000000, 0.063488 ms
THRUST::REDUCE: 6144.000000, 0.182080 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 8192 (0.000066 GB)
NO THREAD: 12288.000000, 0.022950 ms
THREAD: 12288.000000, 0.690179 ms
KERNEL 1: 12288.000000, 0.349952 ms
KERNEL 2: 12288.000000, 0.037184 ms
KERNEL 3: 12288.000000, 0.011264 ms
KERNEL 4: 12288.000000, 0.010240 ms
KERNEL 5: 12288.000000, 0.011264 ms
KERNEL 6: 12288.000000, 0.009824 ms
KERNEL 6: 12288.000000, 0.011232 ms
KERNEL 6: 12288.000000, 0.011136 ms
KERNEL 6: 12288.000000, 0.011264 ms
KERNEL 6: 12288.000000, 0.011264 ms
KERNEL 6: 12288.000000, 0.012288 ms
KERNEL 6: 12288.000000, 0.011456 ms
KERNEL 6: 12288.000000, 0.012064 ms
KERNEL 6: 12288.000000, 0.012032 ms
KERNEL 6: 12288.000000, 0.012288 ms
KERNEL 6: 12288.000000, 0.012064 ms
KERNEL 6: 12288.000000, 0.012992 ms
KERNEL 6: 12288.000000, 0.012288 ms
KERNEL 6: 12288.000000, 0.011264 ms
KERNEL 6: 12288.000000, 0.012192 ms
KERNEL 6: 12288.000000, 0.012288 ms
CUB::REDUCE: 12288.000000, 0.017600 ms
THRUST::REDUCE: 12288.000000, 0.104448 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 16384 (0.000131 GB)
NO THREAD: 24576.000000, 0.045870 ms
THREAD: 24576.000000, 0.251323 ms
KERNEL 1: 24576.000000, 0.692224 ms
KERNEL 2: 24576.000000, 0.034304 ms
KERNEL 3: 24576.000000, 0.031648 ms
KERNEL 4: 24576.000000, 0.024192 ms
KERNEL 5: 24576.000000, 0.028064 ms
KERNEL 6: 24576.000000, 0.027360 ms
KERNEL 6: 24576.000000, 0.010816 ms
KERNEL 6: 24576.000000, 0.011264 ms
KERNEL 6: 24576.000000, 0.012288 ms
KERNEL 6: 24576.000000, 0.012192 ms
KERNEL 6: 24576.000000, 0.012832 ms
KERNEL 6: 24576.000000, 0.012288 ms
KERNEL 6: 24576.000000, 0.013312 ms
KERNEL 6: 24576.000000, 0.012288 ms
KERNEL 6: 24576.000000, 0.013312 ms
KERNEL 6: 24576.000000, 0.013312 ms
KERNEL 6: 24576.000000, 0.013312 ms
KERNEL 6: 24576.000000, 0.013312 ms
KERNEL 6: 24576.000000, 0.013344 ms
KERNEL 6: 24576.000000, 0.013312 ms
KERNEL 6: 24576.000000, 0.014336 ms
CUB::REDUCE: 24576.000000, 0.031712 ms
THRUST::REDUCE: 24576.000000, 0.203840 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 32768 (0.000262 GB)
NO THREAD: 49152.000000, 0.091737 ms
THREAD: 49152.000000, 0.160514 ms
KERNEL 1: 49152.000000, 1.378240 ms
KERNEL 2: 49152.000000, 0.058016 ms
KERNEL 3: 49152.000000, 0.032288 ms
KERNEL 4: 49152.000000, 0.029152 ms
KERNEL 5: 49152.000000, 0.029344 ms
KERNEL 6: 49152.000000, 0.028960 ms
KERNEL 6: 49152.000000, 0.010240 ms
KERNEL 6: 49152.000000, 0.010400 ms
KERNEL 6: 49152.000000, 0.011808 ms
KERNEL 6: 49152.000000, 0.012288 ms
KERNEL 6: 49152.000000, 0.012288 ms
KERNEL 6: 49152.000000, 0.012288 ms
KERNEL 6: 49152.000000, 0.013312 ms
KERNEL 6: 49152.000000, 0.014336 ms
KERNEL 6: 49152.000000, 0.014304 ms
KERNEL 6: 49152.000000, 0.015136 ms
KERNEL 6: 49152.000000, 0.015328 ms
KERNEL 6: 49152.000000, 0.015360 ms
KERNEL 6: 49152.000000, 0.015360 ms
KERNEL 6: 49152.000000, 0.017408 ms
KERNEL 6: 49152.000000, 0.016384 ms
CUB::REDUCE: 49152.000000, 0.010240 ms
THRUST::REDUCE: 49152.000000, 0.104032 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 65536 (0.000524 GB)
NO THREAD: 98304.000000, 0.183388 ms
THREAD: 98304.000000, 0.754153 ms
KERNEL 1: 98304.000000, 2.770464 ms
KERNEL 2: 98304.000000, 0.117376 ms
KERNEL 3: 98304.000000, 0.036192 ms
KERNEL 4: 98304.000000, 0.035200 ms
KERNEL 5: 98304.000000, 0.032288 ms
KERNEL 6: 98304.000000, 0.032480 ms
KERNEL 6: 98304.000000, 0.012288 ms
KERNEL 6: 98304.000000, 0.010240 ms
KERNEL 6: 98304.000000, 0.010240 ms
KERNEL 6: 98304.000000, 0.012320 ms
KERNEL 6: 98304.000000, 0.009216 ms
KERNEL 6: 98304.000000, 0.012288 ms
KERNEL 6: 98304.000000, 0.013312 ms
KERNEL 6: 98304.000000, 0.014112 ms
KERNEL 6: 98304.000000, 0.013312 ms
KERNEL 6: 98304.000000, 0.014336 ms
KERNEL 6: 98304.000000, 0.015360 ms
KERNEL 6: 98304.000000, 0.015360 ms
KERNEL 6: 98304.000000, 0.015360 ms
KERNEL 6: 98304.000000, 0.016064 ms
KERNEL 6: 98304.000000, 0.016384 ms
CUB::REDUCE: 98304.000000, 0.015360 ms
THRUST::REDUCE: 98304.000000, 0.107616 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 131072 (0.001049 GB)
NO THREAD: 196608.000000, 0.191136 ms
THREAD: 196608.000000, 0.142663 ms
KERNEL 1: 196608.000000, 5.488640 ms
KERNEL 2: 196608.000000, 0.194752 ms
KERNEL 3: 196608.000000, 0.043424 ms
KERNEL 4: 196608.000000, 0.037888 ms
KERNEL 5: 196608.000000, 0.036864 ms
KERNEL 6: 196608.000000, 0.037120 ms
KERNEL 6: 196608.000000, 0.060384 ms
KERNEL 6: 196608.000000, 0.061440 ms
KERNEL 6: 196608.000000, 0.037888 ms
KERNEL 6: 196608.000000, 0.057312 ms
KERNEL 6: 196608.000000, 0.060416 ms
KERNEL 6: 196608.000000, 0.060352 ms
KERNEL 6: 196608.000000, 0.061312 ms
KERNEL 6: 196608.000000, 0.059072 ms
KERNEL 6: 196608.000000, 0.056736 ms
KERNEL 6: 196608.000000, 0.055296 ms
KERNEL 6: 196608.000000, 0.048384 ms
KERNEL 6: 196608.000000, 0.063488 ms
KERNEL 6: 196608.000000, 0.016064 ms
KERNEL 6: 196608.000000, 0.015360 ms
KERNEL 6: 196608.000000, 0.015360 ms
CUB::REDUCE: 196608.000000, 0.034816 ms
THRUST::REDUCE: 196608.000000, 0.147648 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 262144 (0.002097 GB)
NO THREAD: 393216.000000, 0.385320 ms
THREAD: 393216.000000, 1.289723 ms
KERNEL 1: 393216.000000, 10.977280 ms
KERNEL 2: 393216.000000, 0.379648 ms
KERNEL 3: 393216.000000, 0.047008 ms
KERNEL 4: 393216.000000, 0.040928 ms
KERNEL 5: 393216.000000, 0.038656 ms
KERNEL 6: 393216.000000, 0.039776 ms
KERNEL 6: 393216.000000, 0.021504 ms
KERNEL 6: 393216.000000, 0.021504 ms
KERNEL 6: 393216.000000, 0.019456 ms
KERNEL 6: 393216.000000, 0.019456 ms
KERNEL 6: 393216.000000, 0.022528 ms
KERNEL 6: 393216.000000, 0.023552 ms
KERNEL 6: 393216.000000, 0.022528 ms
KERNEL 6: 393216.000000, 0.022528 ms
KERNEL 6: 393216.000000, 0.023552 ms
KERNEL 6: 393216.000000, 0.024576 ms
KERNEL 6: 393216.000000, 0.025600 ms
KERNEL 6: 393216.000000, 0.022304 ms
KERNEL 6: 393216.000000, 0.025600 ms
KERNEL 6: 393216.000000, 0.025600 ms
KERNEL 6: 393216.000000, 0.026624 ms
CUB::REDUCE: 393216.000000, 0.009216 ms
THRUST::REDUCE: 393216.000000, 0.074304 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 524288 (0.004194 GB)
NO THREAD: 786432.000000, 0.769719 ms
THREAD: 786432.000000, 2.741413 ms
KERNEL 1: 786432.000000, 21.954559 ms
KERNEL 2: 786432.000000, 0.718912 ms
KERNEL 3: 786432.000000, 0.068064 ms
KERNEL 4: 786432.000000, 0.055456 ms
KERNEL 5: 786432.000000, 0.051744 ms
KERNEL 6: 786432.000000, 0.050656 ms
KERNEL 6: 786432.000000, 0.034816 ms
KERNEL 6: 786432.000000, 0.034816 ms
KERNEL 6: 786432.000000, 0.033792 ms
KERNEL 6: 786432.000000, 0.036864 ms
KERNEL 6: 786432.000000, 0.037888 ms
KERNEL 6: 786432.000000, 0.035904 ms
KERNEL 6: 786432.000000, 0.039936 ms
KERNEL 6: 786432.000000, 0.038912 ms
KERNEL 6: 786432.000000, 0.036864 ms
KERNEL 6: 786432.000000, 0.039936 ms
KERNEL 6: 786432.000000, 0.038912 ms
KERNEL 6: 786432.000000, 0.040032 ms
KERNEL 6: 786432.000000, 0.043008 ms
KERNEL 6: 786432.000000, 0.044032 ms
KERNEL 6: 786432.000000, 0.043008 ms
CUB::REDUCE: 786432.000000, 0.010176 ms
THRUST::REDUCE: 786432.000000, 0.085504 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 1048576 (0.008389 GB)
NO THREAD: 1572864.000000, 1.585097 ms
THREAD: 1572864.000000, 1.092979 ms
KERNEL 1: 1572864.000000, 50.236416 ms
KERNEL 2: 1572864.000000, 1.305120 ms
KERNEL 3: 1572864.000000, 0.108000 ms
KERNEL 4: 1572864.000000, 0.083456 ms
KERNEL 5: 1572864.000000, 0.063744 ms
KERNEL 6: 1572864.000000, 0.079360 ms
KERNEL 6: 1572864.000000, 0.056320 ms
KERNEL 6: 1572864.000000, 0.057344 ms
KERNEL 6: 1572864.000000, 0.059360 ms
KERNEL 6: 1572864.000000, 0.059296 ms
KERNEL 6: 1572864.000000, 0.060576 ms
KERNEL 6: 1572864.000000, 0.066560 ms
KERNEL 6: 1572864.000000, 0.064512 ms
KERNEL 6: 1572864.000000, 0.069600 ms
KERNEL 6: 1572864.000000, 0.065536 ms
KERNEL 6: 1572864.000000, 0.066560 ms
KERNEL 6: 1572864.000000, 0.067488 ms
KERNEL 6: 1572864.000000, 0.069568 ms
KERNEL 6: 1572864.000000, 0.071680 ms
KERNEL 6: 1572864.000000, 0.074752 ms
KERNEL 6: 1572864.000000, 0.074752 ms
CUB::REDUCE: 1572864.000000, 0.025568 ms
THRUST::REDUCE: 1572864.000000, 0.091616 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 2097152 (0.016777 GB)
NO THREAD: 3145728.000000, 3.195049 ms
THREAD: 3145728.000000, 7.343379 ms
KERNEL 1: 3145728.000000, 147.934174 ms
KERNEL 2: 3145728.000000, 2.687456 ms
KERNEL 3: 3145728.000000, 0.178432 ms
KERNEL 4: 3145728.000000, 0.139328 ms
KERNEL 5: 3145728.000000, 0.123616 ms
KERNEL 6: 3145728.000000, 0.121728 ms
KERNEL 6: 3145728.000000, 0.107168 ms
KERNEL 6: 3145728.000000, 0.112640 ms
KERNEL 6: 3145728.000000, 0.112416 ms
KERNEL 6: 3145728.000000, 0.124928 ms
KERNEL 6: 3145728.000000, 0.128800 ms
KERNEL 6: 3145728.000000, 0.129632 ms
KERNEL 6: 3145728.000000, 0.121856 ms
KERNEL 6: 3145728.000000, 0.124928 ms
KERNEL 6: 3145728.000000, 0.124928 ms
KERNEL 6: 3145728.000000, 0.128064 ms
KERNEL 6: 3145728.000000, 0.131072 ms
KERNEL 6: 3145728.000000, 0.134336 ms
KERNEL 6: 3145728.000000, 0.137024 ms
KERNEL 6: 3145728.000000, 0.140288 ms
KERNEL 6: 3145728.000000, 0.143360 ms
CUB::REDUCE: 3145728.000000, 0.019200 ms
THRUST::REDUCE: 3145728.000000, 0.085600 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 4194304 (0.033554 GB)
NO THREAD: 6291456.000000, 6.253093 ms
THREAD: 6291456.000000, 3.330410 ms
KERNEL 1: 6291456.000000, 296.132385 ms
KERNEL 2: 6291456.000000, 5.197152 ms
KERNEL 3: 6291456.000000, 0.325728 ms
KERNEL 4: 6291456.000000, 0.252032 ms
KERNEL 5: 6291456.000000, 0.225440 ms
KERNEL 6: 6291456.000000, 0.221760 ms
KERNEL 6: 6291456.000000, 0.207872 ms
KERNEL 6: 6291456.000000, 0.212832 ms
KERNEL 6: 6291456.000000, 0.219136 ms
KERNEL 6: 6291456.000000, 0.223232 ms
KERNEL 6: 6291456.000000, 0.245760 ms
KERNEL 6: 6291456.000000, 0.232736 ms
KERNEL 6: 6291456.000000, 0.238592 ms
KERNEL 6: 6291456.000000, 0.243712 ms
KERNEL 6: 6291456.000000, 0.247808 ms
KERNEL 6: 6291456.000000, 0.253568 ms
KERNEL 6: 6291456.000000, 0.259616 ms
KERNEL 6: 6291456.000000, 0.262848 ms
KERNEL 6: 6291456.000000, 0.267968 ms
KERNEL 6: 6291456.000000, 0.273152 ms
KERNEL 6: 6291456.000000, 0.279552 ms
CUB::REDUCE: 6291456.000000, 0.028672 ms
THRUST::REDUCE: 6291456.000000, 0.186080 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 8388608 (0.067109 GB)
NO THREAD: 12582912.000000, 12.885104 ms
THREAD: 12582912.000000, 6.179453 ms
KERNEL 1: 12582912.000000, 592.267822 ms
KERNEL 2: 12582912.000000, 10.378560 ms
KERNEL 3: 12582912.000000, 0.643328 ms
KERNEL 4: 12582912.000000, 0.495456 ms
KERNEL 5: 12582912.000000, 0.437632 ms
KERNEL 6: 12582912.000000, 0.432288 ms
KERNEL 6: 12582912.000000, 0.459776 ms
KERNEL 6: 12582912.000000, 0.502784 ms
KERNEL 6: 12582912.000000, 0.512000 ms
KERNEL 6: 12582912.000000, 0.527360 ms
KERNEL 6: 12582912.000000, 0.583680 ms
KERNEL 6: 12582912.000000, 0.554912 ms
KERNEL 6: 12582912.000000, 0.569056 ms
KERNEL 6: 12582912.000000, 0.589824 ms
KERNEL 6: 12582912.000000, 0.598016 ms
KERNEL 6: 12582912.000000, 0.603136 ms
KERNEL 6: 12582912.000000, 0.612352 ms
KERNEL 6: 12582912.000000, 0.653024 ms
KERNEL 6: 12582912.000000, 0.640000 ms
KERNEL 6: 12582912.000000, 0.644736 ms
KERNEL 6: 12582912.000000, 0.659456 ms
CUB::REDUCE: 12582912.000000, 0.142336 ms
THRUST::REDUCE: 12582912.000000, 0.234816 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 16777216 (0.134218 GB)
NO THREAD: 25165824.000000, 26.112619 ms
THREAD: 25165824.000000, 3.914339 ms
KERNEL 1: 25165824.000000, 1240.910889 ms
KERNEL 2: 25165824.000000, 22.592480 ms
KERNEL 3: 25165824.000000, 1.319968 ms
KERNEL 4: 25165824.000000, 1.523168 ms
